CommunityID	Keywords	TF	DF	TF-IDF	Sigma
0	RESEARCH METHODS	0.0303	0.0308	0.1055	-0.0269
0	INTERDISCIPLINARY	0.0101	0.0154	0.0422	-0.4271
0	MEASUREMENT METHODOLOGY	0.0202	0.0154	0.0843	0.3895
0	DECISION SUPPORT	0.0202	0.0154	0.0843	0.3895
0	SERVICE MANAGEMENT	0.0202	0.0154	0.0843	0.3895
0	EXPERIENCE	0.0101	0.0077	0.0492	0.2743
0	INNOVATION STRATEGY	0.0101	0.0077	0.0492	0.2743
0	COOPETITION	0.0202	0.0154	0.0843	0.3895
0	HUMAN RESOURCE/OM INTERFACE	0.0101	0.0077	0.0492	0.2743
0	TRANSACTION COST ECONOMICS	0.0101	0.0077	0.0492	0.2743
0	LEAN PRODUCTION	0.0404	0.0308	0.1407	0.5551
0	ETHNOGRAPHY	0.0101	0.0077	0.0492	0.2743
0	INTERNET	0.0101	0.0077	0.0492	0.2743
0	PROCESS IMPROVEMENT	0.0404	0.0308	0.1407	0.5551
0	EMPIRICAL METHODS	0.0101	0.0077	0.0492	0.2743
0	SUPPLIER MANAGEMENT	0.0202	0.0231	0.0761	-0.1905
0	LITERATURE REVIEW	0.0101	0.0077	0.0492	0.2743
0	PRODUCTION PLANNING	0.0101	0.0077	0.0492	0.2743
0	TASK-TECHNOLOGY FIT	0.0202	0.0154	0.0843	0.3895
0	GUSHER	0.0101	0.0077	0.0492	0.2743
0	ARCHETYPES	0.0101	0.0231	0.0381	-0.8599
0	PROCESS DESIGN	0.0303	0.0231	0.1142	0.4789
0	QUALITATIVE	0.0202	0.0231	0.0761	-0.1905
0	ORGANIZATIONAL ISSUES	0.0202	0.0154	0.0843	0.3895
0	GENERAL METHODOLOGY	0.0202	0.0154	0.0843	0.3895
0	CONTROL THEORY	0.0101	0.0077	0.0492	0.2743
0	EMPIRICAL RESEARCH	0.0404	0.0385	0.1316	0.1005
0	GREEN SUPPLY CHAIN MANAGEMENT	0.0101	0.0154	0.0422	-0.4271
0	INSTITUTIONAL THEORY	0.0101	0.0077	0.0492	0.2743
0	CASE RESEARCH	0.0202	0.0154	0.0843	0.3895
0	SUPPLIER PERFORMANCE	0.0101	0.0231	0.0381	-0.8599
0	PRINT	0.0101	0.0077	0.0492	0.2743
0	WORK TEAMS	0.0202	0.0154	0.0843	0.3895
0	HYPOTHESIS TESTING	0.0101	0.0077	0.0492	0.2743
0	COLLABORATIVE RELATIONSHIP	0.0101	0.0077	0.0492	0.2743
0	PLANT MANAGERS	0.0303	0.0231	0.1142	0.4789
0	RETURNS MANAGEMENT	0.0303	0.0231	0.1142	0.4789
0	MARKETING	0.0101	0.0077	0.0492	0.2743
0	CUSTOMER FOCUS	0.0202	0.0154	0.0843	0.3895
0	PROJECT MANAGEMENT	0.0202	0.0154	0.0843	0.3895
0	EXPLOITATION	0.0101	0.0154	0.0422	-0.4271
0	SUPPLIER-SUPPLIER RELATIONSHIPS	0.0202	0.0385	0.0658	-0.9447
0	PERFORMANCE ANALYSIS	0.0101	0.0077	0.0492	0.2743
0	MEASUREMENT	0.0101	0.0077	0.0492	0.2743
0	BATCHING	0.0101	0.0077	0.0492	0.2743
0	TCE	0.0101	0.0077	0.0492	0.2743
0	INDUCTIVE	0.0202	0.0231	0.0761	-0.1905
0	MIS/OM INTERFACE	0.0101	0.0077	0.0492	0.2743
0	DATA ENVELOPMENT ANALYSIS	0.0101	0.0077	0.0492	0.2743
0	COMPETITIVE CAPABILITIES	0.0101	0.0077	0.0492	0.2743
0	LEARNING CURVES	0.0404	0.0308	0.1407	0.5551
0	ORGANISATIONAL BEHAVIOR	0.0202	0.0154	0.0843	0.3895
0	THEORY	0.0303	0.0308	0.1055	-0.0269
0	SERVICE OPERATIONS STRATEGY	0.0101	0.0077	0.0492	0.2743
0	TRANSFORMATION MODEL	0.0202	0.0154	0.0843	0.3895
0	FORECASTING	0.0303	0.0231	0.1142	0.4789
0	PERFORMANCE	0.0101	0.0154	0.0422	-0.4271
0	NEW ZEALAND	0.0101	0.0077	0.0492	0.2743
0	SERVICE OPERATIONS MANAGEMENT	0.0101	0.0077	0.0492	0.2743
0	STRONG INFERENCE	0.0101	0.0077	0.0492	0.2743
0	PROJECT INTERDEPENDENCIES	0.0101	0.0077	0.0492	0.2743
0	STRUCTURAL THEORY	0.0101	0.0077	0.0492	0.2743
0	HORIZONTAL SUPPLY CHAIN RELATIONS	0.0202	0.0154	0.0843	0.3895
0	RELATIONAL VIEW	0.0101	0.0077	0.0492	0.2743
0	LEANNESS	0.0101	0.0077	0.0492	0.2743
0	RESEARCH AGENDA	0.0101	0.0077	0.0492	0.2743
0	SERVICE OPERATIONS	0.0505	0.0538	0.1476	-0.1473
0	PROCESS MODELING	0.0202	0.0154	0.0843	0.3895
0	OPERATIONS STRATEGY	0.0505	0.0692	0.1349	-0.7340
0	PURCHASING	0.0101	0.0077	0.0492	0.2743
0	RESOURCE BASED VIEW THEORY	0.0101	0.0077	0.0492	0.2743
0	EMOTIONAL RESPONSE	0.0101	0.0077	0.0492	0.2743
0	DESIGNING SERVICE EXPERIENCES	0.0202	0.0154	0.0843	0.3895
0	THEORY BUILDING	0.0303	0.0308	0.1055	-0.0269
0	HEALTHCARE	0.0202	0.0154	0.0843	0.3895
0	QUALITY	0.0202	0.0154	0.0843	0.3895
0	CONVERGENCE STUDY	0.0101	0.0077	0.0492	0.2743
0	BENCHMARKING	0.0101	0.0077	0.0492	0.2743
0	MANUFACTURING STRATEGY IMPLEMENTATION	0.0101	0.0077	0.0492	0.2743
0	OPERATIONS	0.0303	0.0231	0.1142	0.4789
0	INTER-ORGANIZATIONAL SYSTEMS	0.0101	0.0077	0.0492	0.2743
0	ELECTRONICS INDUSTRY	0.0101	0.0077	0.0492	0.2743
0	AUTOMOTIVE	0.0101	0.0077	0.0492	0.2743
0	DECISION-MAKING	0.0101	0.0154	0.0422	-0.4271
0	CONSTRUCTS	0.0202	0.0154	0.0843	0.3895
0	SUPPLY-CHAIN MANAGEMENT	0.0101	0.0231	0.0381	-0.8599
0	INTERNATIONAL MANUFACTURING	0.0101	0.0154	0.0422	-0.4271
0	EXPLORATION	0.0101	0.0154	0.0422	-0.4271
0	OM EMPIRICAL RESEARCH	0.0101	0.0077	0.0492	0.2743
0	MODELING	0.0101	0.0077	0.0492	0.2743
0	TRANSPORTATION	0.0202	0.0154	0.0843	0.3895
0	SUPPLY MANAGEMENT	0.0202	0.0385	0.0658	-0.9447
0	CASE STUDY RESEARCH	0.1313	0.1154	0.2836	0.4961
0	CASE	0.0101	0.0077	0.0492	0.2743
0	AGILITY	0.0101	0.0077	0.0492	0.2743
0	MASTER PRODUCTION SCHEDULING	0.0101	0.0154	0.0422	-0.4271
0	INFORMATION SHARING	0.0202	0.0154	0.0843	0.3895
0	SUPPLY NETWORKS	0.0101	0.0308	0.0352	-1.1908
0	RESEARCH METHODOLOGY	0.0101	0.0077	0.0492	0.2743
0	ORGANIZATIONAL LEARNING	0.0202	0.0154	0.0843	0.3895
0	MANUFACTURING PERFORMANCE	0.0404	0.0308	0.1407	0.5551
0	VOLUME FLEXIBILITY	0.0202	0.0154	0.0843	0.3895
0	PUBLIC SECTOR OPERATIONS	0.0303	0.0231	0.1142	0.4789
0	MANUFACTURING STRATEGY	0.0505	0.0462	0.1553	0.2063
0	RESEARCH	0.0101	0.0077	0.0492	0.2743
0	NEW PRODUCT DEVELOPMENT	0.0101	0.0077	0.0492	0.2743
0	CAPABILITY DEVELOPMENT	0.0101	0.0077	0.0492	0.2743
0	BUSINESS SYSTEMS	0.0303	0.0231	0.1142	0.4789
0	GOVERNMENTAL REGULATION	0.0101	0.0077	0.0492	0.2743
0	DEDUCTIVE	0.0202	0.0231	0.0761	-0.1905
0	ORGANIZATION THEORY	0.0101	0.0077	0.0492	0.2743
0	TECHNOLOGY MANAGEMENT	0.0101	0.0077	0.0492	0.2743
0	ENGINEERING-MANUFACTURING-MARKETING INTERFACE	0.0101	0.0077	0.0492	0.2743
0	CONTINGENCY RESEARCH	0.0202	0.0154	0.0843	0.3895
0	ELECTRONIC REVERSE AUCTIONS	0.0202	0.0154	0.0843	0.3895
0	INTERNATIONAL ISSUE	0.0101	0.0077	0.0492	0.2743
0	TIME-BASED COMPETITION	0.0202	0.0154	0.0843	0.3895
0	CASE STUDY	0.1212	0.0923	0.2888	0.9936
0	POLITICAL SKILL	0.0303	0.0231	0.1142	0.4789
0	CLOSED-LOOP SUPPLY CHAIN MANAGEMENT	0.0101	0.0077	0.0492	0.2743
0	PRODUCTIVITY	0.0202	0.0154	0.0843	0.3895
0	FIELD RESEARCH	0.0101	0.0077	0.0492	0.2743
0	CASE-BASED	0.0202	0.0154	0.0843	0.3895
0	SUPPLY-CHAIN	0.0202	0.0154	0.0843	0.3895
0	SUPPLY CHAIN	0.0404	0.0538	0.1180	-0.5926
0	RESOURCE-BASED THEORY	0.0303	0.0308	0.1055	-0.0269
0	E-BUSINESS	0.0101	0.0077	0.0492	0.2743
0	PROCESS MANAGEMENT	0.0303	0.0231	0.1142	0.4789
0	E-COMMERCE	0.0303	0.0231	0.1142	0.4789
0	HUMANITARIAN	0.0202	0.0154	0.0843	0.3895
0	LEAN MANUFACTURING	0.0404	0.0308	0.1407	0.5551
0	OFFSHORING	0.0101	0.0077	0.0492	0.2743
0	MEMS TECHNOLOGY	0.0101	0.0077	0.0492	0.2743
0	OPPORTUNISM	0.0202	0.0154	0.0843	0.3895
0	FLEXIBILITY	0.0404	0.0308	0.1407	0.5551
0	CHINA	0.0101	0.0077	0.0492	0.2743
0	CASE/FIELD STUDY	0.0707	0.0538	0.2066	0.7433
0	CASE STUDY/RESEARCH METHODS	0.0101	0.0231	0.0381	-0.8599
0	MASS CUSTOMIZATION	0.0101	0.0077	0.0492	0.2743
0	RESOURCE CONSTRAINTS	0.0101	0.0077	0.0492	0.2743
0	CONTINGENCY THEORY	0.0101	0.0077	0.0492	0.2743
0	FIELD STUDY	0.0202	0.0154	0.0843	0.3895
0	TRIADS	0.0101	0.0154	0.0422	-0.4271
0	SUPPLIER INTEGRATION	0.0101	0.0077	0.0492	0.2743
0	DESIGN-OPERATIONS INTERFACE	0.0202	0.0154	0.0843	0.3895
0	PATIENT SAFETY INITIATIVES	0.0101	0.0077	0.0492	0.2743
0	AGILE	0.0404	0.0308	0.1407	0.5551
0	CUSTOMER VALUE	0.0303	0.0231	0.1142	0.4789
0	TEAMS	0.0101	0.0077	0.0492	0.2743
0	SOM RESEARCH	0.0101	0.0077	0.0492	0.2743
0	SIMULATION	0.0202	0.0154	0.0843	0.3895
0	LABORATORY EXPERIMENTS	0.0202	0.0154	0.0843	0.3895
0	SOCIO-TECHNICAL SYSTEMS THEORY	0.0202	0.0154	0.0843	0.3895
0	ELECTRONIC SURVEYS	0.0101	0.0077	0.0492	0.2743
0	RELATIONSHIP INVESTMENT	0.0101	0.0077	0.0492	0.2743
0	FIT	0.0101	0.0077	0.0492	0.2743
0	OPERATION STRATEGY	0.0202	0.0308	0.0703	-0.6088
0	MULTIPLE-CASE STUDY	0.0101	0.0077	0.0492	0.2743
0	TESTING	0.0202	0.0231	0.0761	-0.1905
0	CO-OPETITION	0.0101	0.0154	0.0422	-0.4271
0	CORE SPECIFICITY	0.0101	0.0077	0.0492	0.2743
0	SUPPLY CHAIN RISK MANAGEMENT	0.0101	0.0077	0.0492	0.2743
0	MEASUREMENT AND METHODOLOGY	0.0303	0.0231	0.1142	0.4789
0	ENVIRONMENTAL MANAGEMENT	0.0101	0.0077	0.0492	0.2743
0	PROCESS INDUSTRY	0.0101	0.0077	0.0492	0.2743
0	SURVEY RESEARCH	0.0101	0.0077	0.0492	0.2743
0	RETAIL	0.0101	0.0077	0.0492	0.2743
0	INTERNAL LINKAGES	0.0101	0.0077	0.0492	0.2743
0	VALUE-CHAIN MANAGEMENT	0.0101	0.0231	0.0381	-0.8599
0	CONTENT ANALYSIS	0.0101	0.0077	0.0492	0.2743
0	MARKETING-OPERATIONS INTERFACE	0.0505	0.0385	0.1646	0.6231
0	BUYER-SUPPLIER RELATIONSHIPS	0.0101	0.0231	0.0381	-0.8599
0	SIX SIGMA	0.0101	0.0077	0.0492	0.2743
0	RBV	0.0101	0.0077	0.0492	0.2743
0	EXTERNAL LINKAGES	0.0101	0.0077	0.0492	0.2743
0	EMPIRICAL	0.0202	0.0154	0.0843	0.3895
0	STRATEGIC FIT	0.0101	0.0077	0.0492	0.2743
0	CROSS-FUNCTIONAL INTEGRATION	0.0303	0.0231	0.1142	0.4789
0	INSTRUMENT DEVELOPMENT	0.0202	0.0154	0.0843	0.3895
0	SMES	0.0101	0.0077	0.0492	0.2743
0	HIGH TECH R&D	0.0101	0.0077	0.0492	0.2743
0	INFORMATION TECHNOLOGY	0.0404	0.0462	0.1243	-0.2727
0	BEST PRACTICE	0.0101	0.0077	0.0492	0.2743
0	CITY LOGISTICS/DISTRIBUTION	0.0101	0.0077	0.0492	0.2743
0	RESOURCE BASED VIEW	0.0101	0.0077	0.0492	0.2743
0	ENVIRONMENTAL UNCERTAINTY	0.0101	0.0077	0.0492	0.2743
0	INTEGRATED CHIPS	0.0101	0.0077	0.0492	0.2743
0	HIGH-TECH MANUFACTURING	0.0101	0.0077	0.0492	0.2743
0	SMALL AND MEDIUM SIZED ENTERPRISES (SMES)	0.0101	0.0077	0.0492	0.2743
0	DESTINATIONS	0.0101	0.0077	0.0492	0.2743
0	TOYOTA	0.0202	0.0154	0.0843	0.3895
0	FOCUS	0.0101	0.0077	0.0492	0.2743
0	SERVICE DESIGN	0.0303	0.0231	0.1142	0.4789
0	COMPLEXITY	0.0303	0.0385	0.0987	-0.4221
0	CASE STUDIES	0.1111	0.1308	0.2260	-0.5801
0	COMPLEMENTARY CAPABILITIES	0.0101	0.0077	0.0492	0.2743
0	ORGANIZATIONAL STRUCTURE	0.0101	0.0077	0.0492	0.2743
0	SALES AND OPERATIONS PLANNING	0.0101	0.0077	0.0492	0.2743
0	MASS SERVICE	0.0101	0.0077	0.0492	0.2743
0	AIRCRAFT MANUFACTURING	0.0404	0.0308	0.1407	0.5551
1	STRUCTURAL EQUATION MODELLING	0.0323	0.0077	0.1570	1.5655
1	VISIBILITY	0.0323	0.0154	0.1347	0.7633
1	SUPPLY CHAIN MANAGEMENT	0.3871	0.1692	0.6877	3.2351
1	INTERORGANIZATIONAL INFORMATION SYSTEMS	0.0323	0.0077	0.1570	1.5655
1	WORKER INTENTIONS	0.0323	0.0077	0.1570	1.5655
1	BUYER-SUPPLIER COORDINATION	0.0323	0.0077	0.1570	1.5655
1	SUPPLY MANAGEMENT	0.0968	0.0385	0.3153	1.6883
1	SECOND-TIER SUPPLIERS	0.0645	0.0154	0.2693	2.2226
1	SUPPLY BASE	0.0645	0.0154	0.2693	2.2226
1	COMPETITIVE PERFORMANCE	0.0323	0.0077	0.1570	1.5655
1	STRUCTURAL ANALYSIS	0.0645	0.0154	0.2693	2.2226
1	TRANSACTION COSTS	0.0645	0.0154	0.2693	2.2226
1	AUTOMOTIVE INDUSTRY	0.0323	0.0077	0.1570	1.5655
1	LIFE CYCLE ASSESSMENT	0.0323	0.0077	0.1570	1.5655
1	OPERATIONS MANAGEMENT	0.0323	0.0077	0.1570	1.5655
1	SUSTAINABILITY	0.0323	0.0308	0.1123	0.0480
1	THEORY DEVELOPMENT	0.0323	0.0077	0.1570	1.5655
1	SUPPLY INTEGRATION	0.0323	0.0077	0.1570	1.5655
1	LOGISTICS	0.0968	0.0231	0.3647	2.7328
1	RESEARCH METHODS	0.0323	0.0308	0.1123	0.0480
1	INTERDISCIPLINARY	0.0323	0.0154	0.1347	0.7633
1	ORGANIZATIONAL BEHAVIOR	0.0323	0.0077	0.1570	1.5655
1	SUPPLIER MANAGEMENT	0.0323	0.0231	0.1216	0.3405
1	SUPPLIER PORTFOLIO	0.0323	0.0077	0.1570	1.5655
1	SUPPLY-CHAIN MANAGEMENT	0.0645	0.0231	0.2432	1.5366
1	EXPLORATION	0.0323	0.0154	0.1347	0.7633
1	DEMAND CHAIN MANAGEMENT	0.0323	0.0077	0.1570	1.5655
1	ARCHETYPES	0.0645	0.0231	0.2432	1.5366
1	QUALITATIVE	0.0323	0.0231	0.1216	0.3405
1	RFID	0.0323	0.0077	0.1570	1.5655
1	EMPIRICAL RESEARCH	0.0323	0.0385	0.1051	-0.1796
1	GREEN SUPPLY CHAIN MANAGEMENT	0.0323	0.0154	0.1347	0.7633
1	SUPPLIER PERFORMANCE	0.0645	0.0231	0.2432	1.5366
1	PROCESS VARIATION	0.0323	0.0077	0.1570	1.5655
1	SUPPLIER RELATIONSHIP MANAGEMENT	0.0323	0.0077	0.1570	1.5655
1	MARKETING/OPERATIONS INTERFACE	0.0323	0.0308	0.1123	0.0480
1	EXPLOITATION	0.0323	0.0154	0.1347	0.7633
1	SUPPLIER-SUPPLIER RELATIONSHIPS	0.0968	0.0385	0.3153	1.6883
1	INDUCTIVE	0.0323	0.0231	0.1216	0.3405
1	INFORMATION TECHNOLOGY	0.0645	0.0462	0.1984	0.4873
1	MIS-OPERATIONS INTERFACE	0.0645	0.0231	0.2432	1.5366
1	THEORY	0.0323	0.0308	0.1123	0.0480
1	GOAL-PROGRAMMING	0.0323	0.0077	0.1570	1.5655
1	SOCIALIZATION	0.0645	0.0154	0.2693	2.2226
1	SUSTAINABLE DEVELOPMENT INNOVATION	0.0323	0.0077	0.1570	1.5655
1	LEAD TIME	0.0323	0.0077	0.1570	1.5655
1	PERFORMANCE	0.0323	0.0154	0.1347	0.7633
1	RESOURCE-BASED VIEW	0.0323	0.0077	0.1570	1.5655
1	SERVICE OPERATIONS	0.0645	0.0538	0.1885	0.2632
1	MODULARITY	0.0323	0.0077	0.1570	1.5655
1	THEORY BUILDING	0.0323	0.0308	0.1123	0.0480
1	OPEN STANDARDS	0.0323	0.0077	0.1570	1.5655
1	STRUCTURAL EQUATION MODELING	0.0323	0.0077	0.1570	1.5655
1	INTEGRALITY	0.0323	0.0077	0.1570	1.5655
1	RELATIONAL CAPITAL	0.0323	0.0077	0.1570	1.5655
1	DECISION-MAKING	0.0323	0.0154	0.1347	0.7633
1	INTERNATIONAL MANUFACTURING	0.0323	0.0154	0.1347	0.7633
1	SUPPLY CHAIN MANAGEMENT PRACTICES	0.0323	0.0077	0.1570	1.5655
1	STRATEGIC NETWORKS	0.0645	0.0154	0.2693	2.2226
1	CASE STUDY RESEARCH	0.0645	0.1154	0.1393	-0.8865
1	MASTER PRODUCTION SCHEDULING	0.0323	0.0154	0.1347	0.7633
1	SUPPLY NETWORKS	0.0968	0.0308	0.3369	2.1281
1	MANUFACTURING STRATEGY	0.0323	0.0462	0.0992	-0.3687
1	EMPIRICAL STUDY	0.0645	0.0154	0.2693	2.2226
1	TRADEOFFS MODELING	0.0323	0.0077	0.1570	1.5655
1	POST-IMPLEMENTATION	0.0323	0.0077	0.1570	1.5655
1	DEDUCTIVE	0.0323	0.0231	0.1216	0.3405
1	EMPIRICAL RESEARCH METHODS	0.0323	0.0077	0.1570	1.5655
1	IT USE	0.0323	0.0077	0.1570	1.5655
1	SUPPLY CHAIN COMPLEXITY	0.0323	0.0077	0.1570	1.5655
1	INFORMATION TRANSFER	0.0323	0.0077	0.1570	1.5655
1	CONCURRENT ENGINEERING	0.0323	0.0077	0.1570	1.5655
1	SUPPLY CHAIN	0.0968	0.0538	0.2827	1.0589
1	RESOURCE-BASED THEORY	0.0323	0.0308	0.1123	0.0480
1	SOCIAL NETWORK ANALYSIS	0.0645	0.0154	0.2693	2.2226
1	SUPPLIER-FACING PROCESS CAPABILITIES	0.0323	0.0077	0.1570	1.5655
1	CASE STUDY/RESEARCH METHODS	0.0645	0.0231	0.2432	1.5366
1	MARKET MEDIATION	0.0323	0.0077	0.1570	1.5655
1	TRIADS	0.0323	0.0154	0.1347	0.7633
1	ERP	0.0323	0.0077	0.1570	1.5655
1	RELATIONSHIP	0.0323	0.0077	0.1570	1.5655
1	OPERATION STRATEGY	0.0645	0.0308	0.2246	1.0880
1	COMPLEXITY THEORY	0.0323	0.0077	0.1570	1.5655
1	TESTING	0.0323	0.0231	0.1216	0.3405
1	CO-OPETITION	0.0323	0.0154	0.1347	0.7633
1	SUPPLY CHAIN DESIGN	0.0323	0.0077	0.1570	1.5655
1	VALUE-CHAIN MANAGEMENT	0.0645	0.0231	0.2432	1.5366
1	ELWOOD SPENCER BUFFA	0.0323	0.0077	0.1570	1.5655
1	BUYER-SUPPLIER RELATIONSHIPS	0.0645	0.0231	0.2432	1.5366
1	ELECTRONIC COMMERCE	0.0645	0.0154	0.2693	2.2226
1	OPERATIONS STRATEGY	0.1290	0.0692	0.3446	1.3117
1	NETWORK INDICES	0.0645	0.0154	0.2693	2.2226
1	COMPLEXITY	0.0645	0.0385	0.2102	0.7543
1	CASE STUDIES	0.1935	0.1308	0.3937	1.0368
1	NETWORK STRUCTURE	0.0645	0.0154	0.2693	2.2226
1	TECHNOLOGY ADOPTION	0.0323	0.0077	0.1570	1.5655
1	DIVERSIFICATION	0.0323	0.0077	0.1570	1.5655
