CommunityID	Keywords	TF	DF	TF-IDF	Sigma	TextRank
0	COMPLEXITY	0.0044	0.0044	0.0241	0.0078	-1.0000
0	MULTIPLE METHODS	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	STRONG INFERENCE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	STRUCTURAL THEORY	0.0044	0.0022	0.0272	0.7161	-1.0000
0	EBUSINESS TECHNOLOGIES	0.0044	0.0022	0.0272	0.7161	-1.0000
0	THEORY BUILDING	0.0178	0.0176	0.0718	0.0156	-1.0000
0	CONSTRAINING-FACTOR MODEL	0.0044	0.0011	0.0303	1.5105	-1.0000
0	INFORMATION SHARING	0.0044	0.0033	0.0254	0.2970	-1.0000
0	BUSINESS PERFORMANCE	0.0044	0.0198	0.0174	-1.6564	-1.0000
0	OUTSOURCING	0.0089	0.0187	0.0354	-1.0899	-1.0000
0	MARKETING/MANUFACTURING INTERFACE	0.0222	0.0077	0.1081	2.4862	-1.0000
0	EXPLORATION	0.0044	0.0154	0.0185	-1.3374	-1.0000
0	GUSHER	0.0133	0.0055	0.0693	1.5844	-1.0000
0	INDUSTRY EXCHANGE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PRODUCT COCREATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CUSTOMER SERVICE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	VOLUME FLEXIBILITY	0.0178	0.0077	0.0865	1.7244	-1.0000
0	PRODUCT PORTFOLIO COMPLEXITY	0.0222	0.0077	0.1081	2.4862	-1.0000
0	E-SERVICES	0.0044	0.0033	0.0254	0.2970	-1.0000
0	ORGANIZATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CAPABILITY DEVELOPMENT	0.0044	0.0022	0.0272	0.7161	-1.0000
0	BUSINESS SYSTEMS	0.0178	0.0066	0.0892	2.0655	-1.0000
0	PRODUCT FAMILIARITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	EMPIRICAL RESEARCH METHODS	0.0311	0.0331	0.1061	-0.1648	-1.0000
0	ASSEMBLE-TO-ORDER SYSTEMS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MODERATED POLYNOMIAL REGRESSION	0.0044	0.0022	0.0272	0.7161	-1.0000
0	AREAS FOR FUTURE RESEARCH	0.0356	0.0143	0.1509	2.6783	-1.0000
0	CHARLES BABBAGE	0.0133	0.0033	0.0762	2.6192	-1.0000
0	METAPHOR	0.0044	0.0022	0.0272	0.7161	-1.0000
0	DISSOLUTION	0.0044	0.0022	0.0272	0.7161	-1.0000
0	MODULAR PRODUCTS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	OPERATIONS	0.0089	0.0077	0.0432	0.2007	-1.0000
0	PRICE COMPETITION	0.0044	0.0022	0.0272	0.7161	-1.0000
0	PRODUCT VARIETY MANAGEMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	INDIVIDUALISM/COLLECTIVISM	0.0089	0.0088	0.0421	0.0110	-1.0000
0	CITATION ANALYSIS	0.0133	0.0088	0.0631	0.7240	-1.0000
0	RESOURCE-BASED VIEW OF THE FIRM	0.0089	0.0088	0.0421	0.0110	-1.0000
0	OPERATIONS-MARKETING INTERFACE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ASSORTMENT OPTIMIZATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CONTINGENCY	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	PUBLIC MANAGEMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	COMPETITION	0.0089	0.0022	0.0544	2.1374	-1.0000
0	PROCESS AND PRODUCT PLANTS	0.0133	0.0033	0.0762	2.6192	-1.0000
0	PROCESS INDUSTRY	0.0089	0.0044	0.0482	1.0139	-1.0000
0	DIFFUSION	0.0044	0.0022	0.0272	0.7161	-1.0000
0	META-ANALYSIS	0.0311	0.0265	0.1130	0.4346	-1.0000
0	THEORY OF SWIFT EVEN FLOW (TSEF)	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ELECTRONIC COMMERCE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	THEORY VERIFYING	0.0178	0.0132	0.0769	0.5970	-1.0000
0	PURCHASE VOLUME FLEXIBILITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	JUST-IN-TIME	0.0044	0.0033	0.0254	0.2970	-1.0000
0	SALES	0.0044	0.0033	0.0254	0.2970	-1.0000
0	SIMULATION	0.0044	0.0044	0.0241	0.0078	-1.0000
0	HUMAN RESOURCE/OM INTERFACE	0.0089	0.0033	0.0508	1.4581	-1.0000
0	EXPERIMENTS	0.0044	0.0033	0.0254	0.2970	-1.0000
0	LOGISTIC REGRESSION	0.0311	0.0099	0.1435	3.2065	-1.0000
0	BENCHMARKING	0.0044	0.0033	0.0254	0.2970	-1.0000
0	PURCHASING COMPETENCE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	CO-CITATION	0.0133	0.0077	0.0649	0.9625	-1.0000
0	INVENTORY EFFICIENCY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	FIRM PERFORMANCE	0.0133	0.0099	0.0615	0.5161	-1.0000
0	SUPPLY CHAIN STRATEGY	0.0044	0.0044	0.0241	0.0078	-1.0000
0	STRUCTURAL EQUATION MODELING	0.0089	0.0254	0.0327	-1.5714	-1.0000
0	EMPIRICAL ANALYSIS	0.0089	0.0088	0.0421	0.0110	-1.0000
0	MIXED-METHODS RESEARCH	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ASIA	0.0089	0.0088	0.0421	0.0110	-1.0000
0	SERVICE	0.0178	0.0132	0.0769	0.5970	-1.0000
0	PERFORMANCE METRICS	0.0044	0.0033	0.0254	0.2970	-1.0000
0	QUALITY MANAGEMENT	0.0133	0.0254	0.0490	-1.1473	-1.0000
0	CONCEPTUAL METHODS	0.0044	0.0022	0.0272	0.7161	-1.0000
0	DISRUPTIVE INNOVATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	STATISTICAL ANALYSIS	0.0044	0.0132	0.0192	-1.1534	-1.0000
0	QUANTITY AND PRICING DECISIONS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PROCUREMENT CAPABILITIES	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CHANGEOVER FLEXIBILITY	0.0044	0.0022	0.0272	0.7161	-1.0000
0	GRAPHICAL DISPLAYS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CAPACITY MANAGEMENT	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	DATA SOURCES	0.0044	0.0033	0.0254	0.2970	-1.0000
0	LABORATORY RESEARCH	0.0178	0.0132	0.0769	0.5970	-1.0000
0	LEARNING	0.0267	0.0110	0.1202	2.2469	-1.0000
0	PRODUCT FUNCTIONALITIES	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MOA FRAMEWORK	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MEASUREMENT METHODOLOGY	0.0044	0.0022	0.0272	0.7161	-1.0000
0	ROUTINES	0.0133	0.0143	0.0566	-0.1262	-1.0000
0	SUSTAINABLE OPERATIONS	0.0089	0.0022	0.0544	2.1374	-1.0000
0	CONTINGENCY THEORY	0.0356	0.0298	0.1250	0.5108	-1.0000
0	PRICING	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ENGINEERING-MANUFACTURING-MARKETING INTERFACE	0.0044	0.0033	0.0254	0.2970	-1.0000
0	DEMAND CHAIN MANAGEMENT	0.0044	0.0022	0.0272	0.7161	-1.0000
0	TECHNOLOGY COMMERCIALIZATION	0.0089	0.0022	0.0544	2.1374	-1.0000
0	ENTERPRISE RESOURCE PLANNING	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	QUALITY CERTIFICATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PROCESS DESIGN	0.0178	0.0187	0.0707	-0.1068	-1.0000
0	SURVEY-BASED RESEARCH	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	STOCK MARKET RISK	0.0044	0.0011	0.0303	1.5105	-1.0000
0	STRUCTURAL EQUATIONS MODELING	0.0044	0.0033	0.0254	0.2970	-1.0000
0	EXPERIENCE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	CONJOINT EXPERIMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	INNOVATION STRATEGY	0.0044	0.0033	0.0254	0.2970	-1.0000
0	DISCOVERY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	GLOBAL OPERATIONS	0.0178	0.0077	0.0865	1.7244	-1.0000
0	E-COLLABORATION	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	CULTURE	0.0089	0.0121	0.0392	-0.4439	-1.0000
0	LITERATURE REVIEW	0.0133	0.0055	0.0693	1.5844	-1.0000
0	TRADEOFFS	0.0267	0.0232	0.1004	0.3504	-1.0000
0	MEASUREMENT	0.0044	0.0044	0.0241	0.0078	-1.0000
0	SERVICE SYSTEMS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	STRATEGIC BUYER-SUPPLIER RELATIONSHIP	0.0044	0.0022	0.0272	0.7161	-1.0000
0	INFORMATION TECHNOLOGY	0.0089	0.0110	0.0401	-0.3069	-1.0000
0	EMPIRICAL METHODS	0.0133	0.0154	0.0556	-0.2558	-1.0000
0	CLASSIFICATION	0.0133	0.0033	0.0762	2.6192	-1.0000
0	LIMITED CAPACITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	NEW ZEALAND	0.0133	0.0055	0.0693	1.5844	-1.0000
0	DESTINATIONS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	LEAD TIMES	0.0044	0.0011	0.0303	1.5105	-1.0000
0	SERVICE OPERATIONS	0.0133	0.0375	0.0438	-1.9073	-1.0000
0	EMOTIONAL RESPONSE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	OUTLIERS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ORGANIZATIONAL KNOWLEDGE	0.0044	0.0099	0.0205	-0.8291	-1.0000
0	CUSTOMER SERVICE PERFORMANCE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	ACCOUNTING/OPERATIONS INTERFACE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	INTERNATIONAL MANUFACTURING	0.0089	0.0066	0.0446	0.4207	-1.0000
0	VOLUME-BASED LEARNING	0.0044	0.0022	0.0272	0.7161	-1.0000
0	VENTURES	0.0044	0.0022	0.0272	0.7161	-1.0000
0	MANUFACTURING PERFORMANCE	0.0222	0.0198	0.0871	0.2556	-1.0000
0	FILL RATE	0.0044	0.0033	0.0254	0.2970	-1.0000
0	OPERATIONAL PERFORMANCE	0.0089	0.0165	0.0365	-0.8997	-1.0000
0	CLOSED-LOOP SUPPLY CHAINS	0.0089	0.0044	0.0482	1.0139	-1.0000
0	STRUCTURAL EQUATION	0.0044	0.0022	0.0272	0.7161	-1.0000
0	ASSORTMENT MANAGEMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PURCHASING STRATEGY	0.0044	0.0088	0.0210	-0.7020	-1.0000
0	MULTIPLE RATERS	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	REGRESSION	0.0133	0.0066	0.0669	1.2431	-1.0000
0	HOSPITAL QUALITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PROCESS MANAGEMENT	0.0178	0.0077	0.0865	1.7244	-1.0000
0	SOCIAL NETWORK ANALYSIS	0.0133	0.0077	0.0649	0.9625	-1.0000
0	DYNAMIC MODEL	0.0044	0.0011	0.0303	1.5105	-1.0000
0	COMPONENT COMMONALITY	0.0133	0.0033	0.0762	2.6192	-1.0000
0	SURVEY RESEARCH/DESIGN	0.0133	0.0099	0.0615	0.5161	-1.0000
0	CASE STUDY/RESEARCH METHODS	0.0044	0.0022	0.0272	0.7161	-1.0000
0	DESIGN-TO-ORDER	0.0311	0.0088	0.1472	3.5760	-1.0000
0	COMPETITIVE PROGRESSION THEORY	0.0400	0.0165	0.1641	2.7595	-1.0000
0	FIELD STUDY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CLOSED LOOP SUPPLY CHAINS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CLUSTER ANALYSIS	0.0044	0.0077	0.0216	-0.5611	-1.0000
0	ISO 14000 CERTIFICATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	GREEN PRODUCTS	0.0089	0.0022	0.0544	2.1374	-1.0000
0	PRODUCT PROTFOLIOS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	LOW-END ENCROACHMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	LONGITUDINAL METHODS	0.0044	0.0033	0.0254	0.2970	-1.0000
0	PERFORMANCE EFFECTS OF INTER-FUNCTIONAL INTERFACES	0.0044	0.0033	0.0254	0.2970	-1.0000
0	OUTSOURCING CONGRUENCE	0.0044	0.0088	0.0210	-0.7020	-1.0000
0	PRODUCT LINE DESIGN	0.0044	0.0011	0.0303	1.5105	-1.0000
0	FIRM SURVIVAL	0.0044	0.0033	0.0254	0.2970	-1.0000
0	SIX SIGMA	0.0044	0.0033	0.0254	0.2970	-1.0000
0	DIVORCE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	GROCERY INDUSTRY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MULTIATTRIBUTE UTILITY ANALYSIS	0.0044	0.0033	0.0254	0.2970	-1.0000
0	MAKE TO ORDER	0.0133	0.0033	0.0762	2.6192	-1.0000
0	SMES	0.0133	0.0066	0.0669	1.2431	-1.0000
0	MARKETING-MANUFACTURING INTERFACE	0.0178	0.0044	0.0964	3.0261	-1.0000
0	IT CAPABILITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PRODUCTION AND OPERATIONS MANAGEMENT	0.0133	0.0033	0.0762	2.6192	-1.0000
0	PURCHASING MANAGEMENT	0.0044	0.0088	0.0210	-0.7020	-1.0000
0	CASE STUDIES	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	COMPLEMENTARY CAPABILITIES	0.0044	0.0033	0.0254	0.2970	-1.0000
0	WILLINGNESS TO CANNIBALIZE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	LEAD-TIME SENSITIVE DEMAND	0.0133	0.0033	0.0762	2.6192	-1.0000
0	TOTAL QUALITY MANAGEMENT	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	KNOWLEDGE SHARING	0.0044	0.0011	0.0303	1.5105	-1.0000
0	TQM	0.0044	0.0033	0.0254	0.2970	-1.0000
0	RETAIL OPERATIONS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CONSTRAINTS	0.0044	0.0033	0.0254	0.2970	-1.0000
0	VARIABILITY	0.0178	0.0066	0.0892	2.0655	-1.0000
0	SUPPLIER INTEGRATION	0.0089	0.0044	0.0482	1.0139	-1.0000
0	INTERNATIONAL OPERATIONS	0.0133	0.0033	0.0762	2.6192	-1.0000
0	VIRTUAL-BUILD-TO-ORDER	0.0044	0.0033	0.0254	0.2970	-1.0000
0	QUALITY DIFFERENTIATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	AUTOMOTIVE INDUSTRY	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	MANAGING. UNCERTAINTY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	OPERATING TRADE-OFFS	0.0178	0.0066	0.0892	2.0655	-1.0000
0	PERFORMANCE MEASUREMENT	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	SMALL VERSUS LARGE FIRMS	0.0178	0.0055	0.0925	2.4847	-1.0000
0	CALL CENTER	0.0044	0.0011	0.0303	1.5105	-1.0000
0	KNOWLEDGE WORK	0.0089	0.0022	0.0544	2.1374	-1.0000
0	INTERNATIONAL BUSINESS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ENVIRONMENTAL DYNAMISM	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	AWARD	0.0044	0.0033	0.0254	0.2970	-1.0000
0	INFORMATION PROCESSING THEORY	0.0044	0.0022	0.0272	0.7161	-1.0000
0	TEAM PRODUCTIVITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	FREQUENCY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	DISCRETE CONSUMER CHOICE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	DATA ENVELOPMENT ANALYSIS	0.0311	0.0143	0.1321	2.1174	-1.0000
0	RESOURCE-BASED VIEW (RBV)	0.0044	0.0011	0.0303	1.5105	-1.0000
0	START-UPS	0.0044	0.0033	0.0254	0.2970	-1.0000
0	COMMUNITY HOSPITALS	0.0044	0.0022	0.0272	0.7161	-1.0000
0	E-COMMERCE	0.0133	0.0165	0.0547	-0.3769	-1.0000
0	SET CORRELATION	0.0133	0.0033	0.0762	2.6192	-1.0000
0	INSTITUTIONAL THEORY	0.0178	0.0077	0.0865	1.7244	-1.0000
0	ELECTRONIC PROCUREMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ARCS OF INTEGRATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PURCHASE MIX FLEXIBILITY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	FRAMEWORK	0.0133	0.0033	0.0762	2.6192	-1.0000
0	NEW-PRODUCT INTRODUCTION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	QUALITY AWARDS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	HOSPITAL PERFORMANCE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	TRADING	0.0044	0.0033	0.0254	0.2970	-1.0000
0	OPERATIONS/IT INTERFACE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PROJECT MANAGEMENT	0.0133	0.0110	0.0601	0.3315	-1.0000
0	GENERAL METHODOLOGY	0.0044	0.0022	0.0272	0.7161	-1.0000
0	THEORY	0.0089	0.0066	0.0446	0.4207	-1.0000
0	INNOVATION DIFFUSION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	SERVICE OPERATIONS STRATEGY	0.0044	0.0033	0.0254	0.2970	-1.0000
0	MODELING	0.0044	0.0022	0.0272	0.7161	-1.0000
0	MISPLACED PRODUCTS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	TECHNOLOGY-BASED SELF-SERVICES	0.0044	0.0011	0.0303	1.5105	-1.0000
0	OPERATING PERFORMANCE	0.0044	0.0011	0.0303	1.5105	-1.0000
0	PRODUCT PERFORMANCE	0.0311	0.0088	0.1472	3.5760	-1.0000
0	PURCHASING	0.0133	0.0276	0.0479	-1.3038	-1.0000
0	RELATIVE EFFICIENCY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	HIGH-TECH MANUFACTURING	0.0444	0.0198	0.1742	2.6456	-1.0000
0	MANUFACTURING STRATEGY IMPLEMENTATION	0.0044	0.0033	0.0254	0.2970	-1.0000
0	MAINTENANCE	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	FINANCIAL PERFORMANCE	0.0089	0.0044	0.0482	1.0139	-1.0000
0	HISTORICAL ANALYSIS	0.0133	0.0033	0.0762	2.6192	-1.0000
0	MULTIVARIATE STATISTICS	0.0044	0.0055	0.0231	-0.2164	-1.0000
0	FINANCE/OPERATIONS INTERFACE	0.0133	0.0044	0.0723	2.0200	-1.0000
0	CASE STUDY RESEARCH	0.0133	0.0154	0.0556	-0.2558	-1.0000
0	TIME-BASED MANUFACTURING	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	REPETITIVE MANUFACTURING	0.0133	0.0033	0.0762	2.6192	-1.0000
0	STOCK MARKET RETURNS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	LITERATURE SURVEY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	EVENT STUDY	0.0133	0.0055	0.0693	1.5844	-1.0000
0	CUSTOMER INTEGRATION	0.0044	0.0022	0.0272	0.7161	-1.0000
0	MULTIVARIATE STATISTICAL TECHNIQUES	0.0178	0.0132	0.0769	0.5970	-1.0000
0	PRODUCT CUSTOMIZATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MANUFACTURING STRATEGY	0.2044	0.1555	0.3805	2.0279	-1.0000
0	INVERTED-U	0.0044	0.0033	0.0254	0.2970	-1.0000
0	COMPUTER INTEGRATED MANUFACTURING	0.0044	0.0044	0.0241	0.0078	-1.0000
0	PROCESS INNOVATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	TECHNOLOGY MANAGEMENT	0.0311	0.0485	0.0941	-1.2149	-1.0000
0	COMMITMENT	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CASE STUDY	0.0400	0.0254	0.1470	1.3970	-1.0000
0	THEORY OF SWIFT EVEN FLOW	0.0044	0.0022	0.0272	0.7161	-1.0000
0	INVENTORY	0.0178	0.0055	0.0925	2.4847	-1.0000
0	FIELD RESEARCH	0.0178	0.0143	0.0755	0.4347	-1.0000
0	CUMULATIVE CAPABILITIES	0.0311	0.0298	0.1093	0.1185	-1.0000
0	PROCESS MODEL	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MIXED MODELS	0.0133	0.0044	0.0723	2.0200	-1.0000
0	PRODUCTION PLANNING	0.0133	0.0033	0.0762	2.6192	-1.0000
0	STRATEGY	0.0311	0.0154	0.1298	1.9074	-1.0000
0	MARKETING AND OPERATIONS COORDINATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	MASS CUSTOMIZATION	0.0222	0.0176	0.0897	0.5221	-1.0000
0	RESOURCE-BASED VIEW	0.0267	0.0353	0.0892	-0.7004	-1.0000
0	IMPROVEMENT CAPABILITY	0.0133	0.0143	0.0566	-0.1262	-1.0000
0	ASSET FRONTIERS	0.0311	0.0099	0.1435	3.2065	-1.0000
0	PRODUCT LAUNCH STRATEGY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	CAPABILITY HIERARCHY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	METAPHORICAL TRANSFER	0.0044	0.0022	0.0272	0.7161	-1.0000
0	APPLICATIONS	0.0178	0.0132	0.0769	0.5970	-1.0000
0	SUPPLY CHAINS	0.0044	0.0011	0.0303	1.5105	-1.0000
0	SUPPLY CHAIN PERFORMANCE	0.0044	0.0088	0.0210	-0.7020	-1.0000
0	STRATEGIC ALIGNMENT	0.0089	0.0176	0.0359	-0.9972	-1.0000
0	HEALTH SERVICE	0.0044	0.0022	0.0272	0.7161	-1.0000
0	SOFTWARE	0.0089	0.0022	0.0544	2.1374	-1.0000
0	LEAN AND GREEN OPERATIONS	0.0089	0.0022	0.0544	2.1374	-1.0000
0	EMPIRICAL	0.0044	0.0033	0.0254	0.2970	-1.0000
0	STRATEGIC DECISION-MAKING	0.0044	0.0033	0.0254	0.2970	-1.0000
0	MANUFACTURING CAPABILITIES	0.0444	0.0265	0.1614	1.6807	-1.0000
0	CONTINGENCY RESEARCH	0.0044	0.0044	0.0241	0.0078	-1.0000
0	SANDCONE MODEL	0.0044	0.0066	0.0223	-0.4017	-1.0000
0	SMALL AND MEDIUM SIZED ENTERPRISES (SMES)	0.0044	0.0022	0.0272	0.7161	-1.0000
0	CHINA	0.0044	0.0176	0.0179	-1.5036	-1.0000
0	TRUST	0.0044	0.0033	0.0254	0.2970	-1.0000
0	SUPPLIER CUSTOMIZATION	0.0044	0.0011	0.0303	1.5105	-1.0000
0	BLUE OCEAN STRATEGY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	ELECTRONICS INDUSTRY	0.0044	0.0044	0.0241	0.0078	-1.0000
0	SOURCING STRATEGY	0.0044	0.0011	0.0303	1.5105	-1.0000
0	FOCUSED FACTORY	0.0311	0.0132	0.1346	2.3474	-1.0000
0	TRADE-OFFS	0.0444	0.0243	0.1653	1.9684	-1.0000
0	CAPABILITIES	0.0133	0.0154	0.0556	-0.2558	-1.0000
